anio,semana,HOSPITALIZACION IRAG MENOR 1 AÑO,HOSPITALIZACION IRAG 1 AÑO,HOSPITALIZACION IRAG 2 A 4 AÑOS,HOSPITALIZACION IRAG 5 A 19 AÑOS,HOSPITALIZACION IRAG 20 A 39 AÑOS,HOSPITALIZACION IRAG 40 A 59 AÑOS,HOSPITALIZACION IRAG  MAYOR 60 AÑOS,TOTAL CASOS DE HOSPITALIZACIONES POR IRAG,TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS,TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS,HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS,TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS,TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS,MUERTES POR IRAG MENOR 1 AÑO,MUERTES POR IRAG 1 AÑO,MUERTES POR IRAG 2 A 4 AÑOS,MUERTES POR IRAG 5 A 19 AÑOS,MUERTES POR IRAG 20 A 39 AÑOS,MUERTES POR IRAG 40 A 59 AÑOS,MUERTES POR IRAG MAYOR 60 AÑOS,TOTAL DE MUERTES POR IRAG,TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO,TODAS LAS CAUSAS DE MUERTE 1 AÑO,TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS,TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS,TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS,TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS,TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS,TOTAL DE MUERTES POR TODAS LAS CAUSAS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG,prop_hosp_irag,prop_uci_irag,prop_muertes_irag,prop_consultas_irag,I_t_minus_1,growth_rate,target
2015,43,2,4,4,1,1,0,6,18,16,15,18,63,190,88,132,522,16,15,18,63,190,88,132,522,24,1,1,3,9,16,47,101,0,0,0,0,0,1,0,1,0,0,0,0,0,2,11,13,69,65,155,184,236,135,94,938,546,426,835,2214,4545,3370,3298,15234,0.03441682600382409,5.117647058823529,0.07142857142857142,0.061568756153593696,0.04354354354354354,-0.008745890476911012,0
2015,44,5,4,3,13,2,4,18,49,17,18,27,75,222,112,198,669,17,18,27,75,222,112,198,669,25,0,0,3,11,23,66,128,0,0,0,0,0,0,0,0,0,0,1,0,1,5,15,22,99,94,166,214,279,215,172,1239,387,389,673,1805,3286,2772,3305,12617,0.07313432835820896,5.186046511627907,0.0,0.09819305753685212,0.03441682600382409,0.037429304494165046,1
2015,45,0,3,0,1,1,4,9,18,2,3,0,21,60,70,160,316,2,3,0,21,60,70,160,316,1,0,0,1,13,9,43,67,1,0,0,0,0,0,0,1,1,0,0,0,2,2,19,24,82,84,122,167,282,220,167,1124,365,273,453,1446,3765,3309,3116,12727,0.056782334384858045,4.647058823529412,0.04,0.08830923947203018,0.07313432835820896,-0.01523760217266358,0
2015,46,0,6,4,4,5,0,17,36,7,21,26,65,205,88,120,532,7,21,26,65,205,88,120,532,30,1,0,4,12,20,56,123,0,0,0,0,0,1,2,3,0,0,0,1,3,4,9,17,104,107,187,206,245,163,136,1148,445,382,749,1855,3386,2649,2277,11743,0.0675422138836773,4.290322580645161,0.16666666666666666,0.09775204359673025,0.056782334384858045,0.010181736719778222,1
2015,47,5,5,10,6,3,3,13,45,15,18,26,69,219,88,186,621,15,18,26,69,219,88,186,621,30,0,0,2,7,20,52,111,0,0,0,0,0,0,1,1,1,0,0,0,1,3,21,26,125,144,198,224,388,257,185,1521,625,505,859,2326,4811,3796,3605,16527,0.07234726688102894,5.544642857142857,0.037037037037037035,0.09202565343659246,0.0675422138836773,0.0045010426143909,1
2015,48,6,6,8,7,1,1,15,44,11,25,22,65,167,56,93,439,11,25,22,65,167,56,93,439,44,1,0,2,10,15,37,109,0,0,0,0,0,0,0,0,2,0,0,0,1,2,11,16,72,61,138,140,183,113,106,813,308,235,606,1622,2655,1979,1727,9132,0.1,3.9909090909090907,0.0,0.08901784736669222,0.07234726688102894,0.025787106446776616,1
2015,49,2,4,7,7,1,0,13,34,15,22,39,72,198,137,173,656,15,22,39,72,198,137,173,656,38,0,0,3,10,18,50,119,0,0,0,0,0,1,1,2,1,0,0,0,2,2,25,30,119,93,141,156,260,179,150,1098,469,387,636,1793,3883,2921,2905,12994,0.0517503805175038,5.466666666666667,0.06451612903225806,0.08449403616775683,0.1,-0.04386329043863291,0
2015,50,8,8,3,3,1,2,15,40,24,19,28,60,213,127,180,651,24,19,28,60,213,127,180,651,20,0,0,3,11,27,64,125,0,0,0,0,0,1,0,1,0,0,0,0,0,3,16,19,101,135,156,167,360,220,185,1324,431,440,705,2006,4643,3590,3850,15665,0.06134969325153374,5.166666666666667,0.05,0.08451423464828291,0.0517503805175038,0.009126987650155818,1
2015,51,5,5,6,3,2,1,19,41,12,27,27,58,185,88,165,562,12,27,27,58,185,88,165,562,35,1,1,6,4,18,54,119,0,0,0,0,0,0,3,3,2,0,0,0,1,4,11,18,101,126,116,118,292,147,146,1046,463,435,543,1461,3749,2533,2333,11517,0.07282415630550622,4.683333333333334,0.15789473684210525,0.09081437749609307,0.06134969325153374,0.010811199293627246,1
2015,52,7,6,3,3,0,2,32,53,10,19,24,79,181,115,230,658,10,19,24,79,181,115,230,658,12,1,0,2,10,28,116,169,0,0,0,1,0,1,4,6,0,0,0,1,1,4,14,20,62,81,100,114,254,184,168,963,317,351,467,1259,3142,2227,2045,9808,0.08042488619119878,3.8705882352941177,0.2857142857142857,0.09817514527474767,0.07282415630550622,0.007084786300736608,1
2016,1,5,5,2,5,0,1,18,36,12,16,16,52,194,80,139,509,12,16,16,52,194,80,139,509,26,0,1,1,8,13,69,118,0,0,0,1,0,1,1,3,1,1,0,1,0,1,11,15,59,77,84,111,244,202,260,1037,269,380,591,1776,3777,3122,3627,13542,0.07058823529411765,4.277310924369748,0.1875,0.07657092224765562,0.08042488619119878,-0.009104428288169196,0
2016,2,10,2,2,4,4,7,38,67,16,21,15,97,241,195,311,896,16,21,15,97,241,195,311,896,32,2,1,6,8,79,157,285,0,0,0,0,0,0,1,1,1,1,0,2,2,7,47,60,74,98,110,156,224,151,208,1021,424,443,723,2219,4272,3218,3151,14450,0.07469342251950947,3.132867132867133,0.01639344262295082,0.07065254999654003,0.07058823529411765,0.0038345155402011565,1
2016,3,3,5,3,3,1,3,18,36,14,22,28,73,194,114,180,625,14,22,28,73,194,114,180,625,30,1,0,6,4,43,81,165,0,0,0,0,0,0,1,1,1,1,0,1,1,3,22,29,98,140,161,193,277,288,150,1307,488,565,928,2593,5367,4339,4187,18467,0.05750798722044728,3.7650602409638556,0.03333333333333333,0.07077106346112194,0.07469342251950947,-0.015991011891347287,0
2016,4,5,3,4,4,1,3,14,34,11,16,24,64,183,106,182,586,11,16,24,64,183,106,182,586,24,0,0,4,16,34,77,155,0,0,0,0,0,0,1,1,1,0,1,1,1,2,18,24,75,120,148,181,222,164,141,1051,472,490,888,2527,4919,3774,3333,16403,0.05792163543441227,3.7564102564102564,0.04,0.06406973908802731,0.05750798722044728,0.0003911537491572235,1
2016,5,5,4,2,2,3,5,16,37,18,15,21,80,189,99,182,604,18,15,21,80,189,99,182,604,26,1,0,3,11,30,75,146,0,0,0,0,0,3,0,3,1,0,0,0,1,9,16,27,90,132,142,183,340,227,142,1256,528,489,950,2534,5453,4284,3969,18207,0.06115702479338843,4.108843537414966,0.10714285714285714,0.06898066783831283,0.05792163543441227,0.003058250489080524,1
2016,6,1,2,3,3,0,5,10,24,9,17,24,84,195,104,169,602,9,17,24,84,195,104,169,602,30,2,0,3,14,23,98,170,0,0,0,0,0,1,0,1,0,0,0,0,1,7,21,29,86,142,184,217,225,170,163,1187,362,441,901,2352,4429,3562,3479,15526,0.03980099502487562,3.52046783625731,0.03333333333333333,0.07644747858568944,0.06115702479338843,-0.020125230545093846,0
2016,7,5,5,7,5,1,5,14,42,12,22,30,78,199,119,187,647,12,22,30,78,199,119,187,647,27,3,0,7,18,36,92,183,0,0,0,0,0,1,0,1,1,0,0,1,0,1,19,22,70,143,208,283,368,246,185,1503,600,746,1382,3542,7888,5929,5274,25361,0.06481481481481481,3.516304347826087,0.043478260869565216,0.05926188786373315,0.03980099502487562,0.02405635300372142,1
2016,8,3,5,2,6,2,3,12,33,60,19,21,59,206,99,188,652,60,19,21,59,206,99,188,652,38,1,1,5,26,24,73,168,0,0,0,0,0,1,0,1,0,0,0,0,1,2,10,13,82,112,231,247,342,180,143,1337,552,516,1097,2654,5264,4485,4062,18630,0.05053598774885146,3.8579881656804735,0.07142857142857142,0.07176211690193764,0.06481481481481481,-0.013409681070643845,0
2016,9,9,6,7,5,2,1,13,43,47,12,22,51,205,96,185,618,47,12,22,51,205,96,185,618,27,1,5,4,13,17,75,142,0,0,1,0,0,0,1,2,0,0,1,0,0,5,22,28,118,173,301,262,358,162,183,1557,878,763,1213,3160,7103,4442,5532,23091,0.06946688206785137,4.321678321678322,0.06896551724137931,0.06742594838039148,0.05053598774885146,0.018020224475666098,1
2016,10,10,2,4,0,1,1,10,28,44,11,16,41,155,80,109,456,44,11,16,41,155,80,109,456,23,0,2,5,14,22,48,114,0,0,0,0,0,1,0,1,1,0,0,0,1,3,11,16,103,141,240,209,295,186,185,1359,584,585,1145,2457,5006,3703,3597,17077,0.061269146608315096,3.965217391304348,0.058823529411764705,0.07957606277081626,0.06946688206785137,-0.0076652541532521955,0
2016,11,2,3,2,1,2,1,6,17,16,11,15,56,154,100,128,480,16,11,15,56,154,100,128,480,16,1,0,4,8,16,34,79,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,15,52,76,176,144,282,153,138,1021,360,396,820,2016,4494,3428,3501,15015,0.035343035343035345,6.0,0.0,0.06799413958444327,0.061269146608315096,-0.024429346078830613,0
2016,12,9,6,13,3,2,4,13,50,18,24,42,75,214,115,105,593,18,24,42,75,214,115,105,593,32,0,0,4,6,24,64,130,0,0,0,0,0,1,0,1,0,0,0,0,2,6,26,34,55,99,185,99,204,167,186,995,302,392,770,1274,2728,2125,2783,10374,0.08417508417508418,4.526717557251908,0.02857142857142857,0.09590361445783133,0.035343035343035345,0.04716509134179817,1
2016,13,3,7,5,7,1,4,9,36,21,21,29,70,155,84,154,534,21,21,29,70,155,84,154,534,37,0,0,4,6,21,72,140,0,0,0,0,0,0,0,0,2,0,0,0,0,2,15,19,120,153,192,212,400,214,224,1515,569,660,945,2815,6293,4544,4961,20787,0.06728971962616823,3.7872340425531914,0.0,0.07287858379834519,0.08417508417508418,-0.015574389040459748,0
2016,14,4,6,7,5,1,2,16,41,12,22,28,65,204,95,182,608,12,22,28,65,204,95,182,608,31,1,1,1,14,28,75,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16,75,142,206,198,273,198,203,1295,453,554,1058,2329,4880,4204,4516,17994,0.06732348111658457,4.0,0.0,0.07196443456515698,0.06728971962616823,3.163292009236731e-05,1
2016,15,3,7,4,3,2,0,4,23,15,22,26,55,146,46,82,392,15,22,26,55,146,46,82,392,27,0,1,0,6,4,6,44,0,0,0,0,0,0,2,2,0,0,0,0,0,1,9,10,69,123,207,212,354,190,169,1324,426,558,1065,2536,5238,3987,4318,18128,0.058524173027989825,8.71111111111111,0.18181818181818182,0.07303215842021071,0.06732348111658457,-0.008244274809160304,0
2016,16,9,2,8,2,0,2,14,37,10,12,26,69,212,93,178,600,10,12,26,69,212,93,178,600,36,2,0,1,26,30,73,168,0,0,0,0,0,0,0,0,0,0,0,1,4,3,12,20,78,122,203,232,307,190,293,1425,500,565,1065,2666,5814,4728,4675,20013,0.06156405990016639,3.5502958579881656,0.0,0.07120015988807835,0.058524173027989825,0.0028718162037629576,1
2016,17,4,7,10,2,2,0,13,38,18,18,45,66,203,101,204,655,18,18,45,66,203,101,204,655,31,0,0,1,13,21,89,155,0,0,0,0,0,0,0,0,2,0,0,0,1,3,15,21,126,176,366,308,347,268,199,1790,483,627,1264,2610,5765,4697,4493,19939,0.057926829268292686,4.198717948717949,0.0,0.08976930792377132,0.06156405990016639,-0.0034262940591788344,0
2016,18,5,8,9,4,0,1,4,31,12,19,39,47,171,83,135,506,12,19,39,47,171,83,135,506,23,1,1,5,7,13,43,93,0,0,0,0,0,0,1,1,2,0,0,0,2,0,14,18,122,108,230,241,240,232,170,1343,486,544,1273,3176,4635,3946,4302,18362,0.0611439842209073,5.382978723404255,0.05263157894736842,0.0731361977890323,0.057926829268292686,0.0030409994941141003,1
2016,19,12,5,15,4,3,2,23,64,21,27,43,73,189,123,246,722,21,27,43,73,189,123,246,722,24,0,0,1,12,22,77,136,0,0,0,0,1,0,0,1,0,0,0,0,1,5,24,30,164,213,326,297,386,268,373,2027,620,627,1154,2626,5499,4385,5246,20157,0.08852005532503458,5.2700729927007295,0.03225806451612903,0.10055561067566227,0.0611439842209073,0.025798639497755637,1
2016,20,14,12,15,4,1,3,9,58,28,21,36,71,227,113,190,686,28,21,36,71,227,113,190,686,34,0,0,6,8,29,78,155,0,0,0,1,1,1,0,3,0,0,0,2,2,3,18,25,152,168,235,269,453,270,302,1849,630,641,1293,3058,6274,4825,4637,21358,0.08442503639010189,4.397435897435898,0.11538461538461539,0.08656772320801535,0.08852005532503458,-0.0037620059592837827,0
2016,21,10,8,13,5,2,0,11,49,26,27,38,67,158,83,150,549,26,27,38,67,158,83,150,549,24,0,0,3,5,21,63,116,0,0,0,0,0,1,1,2,3,0,0,0,2,9,16,30,175,179,347,279,398,288,243,1909,520,657,1232,2568,4845,4041,3962,17825,0.0890909090909091,4.6923076923076925,0.06451612903225806,0.10709076629642096,0.08442503639010189,0.004302623550945705,1
2016,22,17,11,13,4,1,1,19,66,28,27,52,63,186,95,204,655,28,27,52,63,186,95,204,655,30,1,1,5,14,18,77,146,0,0,0,0,1,0,1,2,1,1,1,0,2,2,22,29,191,158,253,243,331,222,248,1646,475,523,987,1945,3800,3261,3633,14624,0.10060975609756098,4.45578231292517,0.06666666666666667,0.11254700854700855,0.0890909090909091,0.010576570707276356,1
2016,23,15,13,17,6,0,5,16,72,26,27,37,69,172,115,211,657,26,27,37,69,172,115,211,657,19,1,0,1,2,21,54,98,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,24,177,309,417,355,501,334,359,2452,580,798,1354,2657,6064,4577,5111,21141,0.1094224924012158,6.636363636363637,0.0,0.11597767477059881,0.10060975609756098,0.008007139910245936,1
2016,24,22,16,19,8,3,4,22,94,30,31,45,74,209,103,192,684,30,31,45,74,209,103,192,684,27,0,0,3,11,17,58,116,1,0,0,0,0,0,0,1,3,0,0,0,0,1,18,22,271,279,400,434,485,352,329,2550,798,752,1279,2732,5506,4413,4464,19944,0.13722627737226278,5.846153846153846,0.043478260869565216,0.12785159187766357,0.1094224924012158,0.025061493850614947,1
2016,25,16,14,11,10,5,1,25,82,26,36,35,66,218,95,171,647,26,36,35,66,218,95,171,647,29,0,0,2,8,19,46,104,0,0,0,0,0,0,0,0,2,0,0,0,1,0,19,22,189,264,423,334,555,371,307,2443,594,715,1323,2657,5660,4542,3943,19434,0.12654320987654322,6.161904761904762,0.0,0.12570105479804478,0.13722627737226278,-0.009393968208687938,0
2016,26,13,11,12,4,2,1,16,59,26,35,33,81,155,85,144,559,26,35,33,81,155,85,144,559,30,0,0,2,7,21,33,93,0,0,0,0,0,0,1,1,2,0,0,1,0,3,14,20,276,145,219,187,332,306,363,1828,612,534,864,1761,3541,3002,3575,13889,0.10535714285714286,5.946808510638298,0.047619047619047616,0.131605471562275,0.12654320987654322,-0.018806262230919774,0
2016,27,23,16,15,4,2,4,27,91,36,32,63,74,210,125,217,757,36,32,63,74,210,125,217,757,29,0,1,2,12,36,89,169,0,0,0,0,0,0,0,0,1,0,1,0,0,3,25,30,198,190,216,224,346,272,348,1794,553,624,866,2155,4660,3761,4531,17150,0.12005277044854881,4.452941176470588,0.0,0.10460031485044603,0.10535714285714286,0.013294913491417341,1
2016,28,17,11,12,8,0,1,20,69,24,26,30,75,184,123,221,683,24,26,30,75,184,123,221,683,20,1,0,4,7,16,88,136,1,0,0,0,0,1,1,3,1,1,0,0,0,4,18,24,192,202,245,277,411,290,326,1943,652,645,1020,2463,4877,4143,4615,18415,0.10087719298245613,4.985401459854015,0.12,0.10550608166811468,0.12005277044854881,-0.017120244663484392,0
2016,29,14,7,11,7,0,1,19,59,27,24,40,62,125,99,164,541,27,24,40,62,125,99,164,541,31,0,0,2,6,30,82,151,0,0,0,1,0,0,1,2,1,0,0,1,0,3,15,20,216,182,300,302,433,242,271,1946,715,654,1119,2483,4851,3406,4073,17301,0.1088560885608856,3.5592105263157894,0.09523809523809523,0.11247254652641313,0.10087719298245613,0.007247761720645097,1
2016,30,17,9,13,6,4,6,12,67,58,25,38,71,181,125,187,685,58,25,38,71,181,125,187,685,33,1,3,9,7,31,83,167,0,0,0,0,0,0,0,0,2,0,1,1,2,3,21,30,267,221,354,425,431,338,294,2330,725,589,1175,2508,4258,3431,3704,16390,0.09766763848396501,4.0773809523809526,0.0,0.14215118052589837,0.1088560885608856,-0.010090083097655514,0
2016,31,11,5,10,5,2,1,5,39,68,15,32,74,184,108,187,668,68,15,32,74,184,108,187,668,34,1,2,1,7,19,64,128,0,0,0,0,0,0,0,0,1,0,0,1,1,2,13,18,250,316,480,483,705,409,398,3041,719,743,1445,2919,5762,4389,4623,20600,0.05829596412556054,5.178294573643411,0.0,0.1476141934857531,0.09766763848396501,-0.03586848420964869,0
2016,32,22,5,8,5,1,0,1,42,58,14,25,73,184,82,145,581,58,14,25,73,184,82,145,581,32,0,2,8,13,22,55,132,0,0,0,0,0,0,0,0,0,1,1,0,1,4,12,19,203,184,282,309,409,247,253,1887,573,455,944,2275,4286,3240,3433,15206,0.07216494845360824,4.368421052631579,0.0,0.12408759124087591,0.05829596412556054,0.013105014852350159,1
2016,33,26,11,11,8,2,3,20,81,60,17,31,74,196,118,227,723,60,17,31,74,196,118,227,723,23,1,3,7,16,34,66,150,0,0,0,0,0,0,0,0,2,0,0,0,2,4,22,30,231,220,308,384,446,318,290,2197,754,655,1121,2380,4684,3620,4051,17265,0.11187845303867404,4.788079470198675,0.0,0.12724429514653077,0.07216494845360824,0.03704048023799406,1
2016,34,25,15,19,9,1,0,3,72,59,28,35,66,196,101,181,666,59,28,35,66,196,101,181,666,34,1,5,10,11,36,58,155,0,0,0,0,0,0,0,0,1,1,0,1,0,3,7,13,201,236,345,361,427,246,252,2068,559,589,1052,2420,4932,3828,3875,17255,0.10794602698650675,4.269230769230769,0.0,0.11984237366713027,0.11187845303867404,-0.003536740946297038,0
2016,35,17,10,11,10,1,2,9,60,71,23,38,92,202,113,201,740,71,23,38,92,202,113,201,740,32,2,1,10,16,32,76,169,0,0,0,0,0,0,0,0,1,0,1,0,4,4,21,31,223,188,389,454,496,318,269,2337,638,578,1107,2584,5139,3648,3971,17665,0.08097165991902834,4.352941176470588,0.0,0.13228801086833467,0.10794602698650675,-0.02434628258999743,0
2016,36,21,14,25,18,1,1,13,93,65,19,33,75,188,118,200,698,65,19,33,75,188,118,200,698,35,2,1,7,10,26,57,138,0,0,0,0,0,2,1,3,0,0,0,0,2,4,13,19,218,199,423,475,577,302,309,2503,641,672,1256,2760,8432,4153,4889,22803,0.13304721030042918,5.0215827338129495,0.15,0.10976144536046308,0.08097165991902834,0.0481747600906592,1
2016,37,21,16,25,20,1,1,15,99,76,22,36,70,211,106,181,702,76,22,36,70,211,106,181,702,36,1,2,8,8,17,51,123,0,0,1,0,0,1,1,3,1,0,1,2,0,2,13,19,180,199,371,405,450,292,246,2143,670,728,1310,2876,5501,4052,4408,19545,0.14082503556187767,5.661290322580645,0.15,0.10963880077765271,0.13304721030042918,0.006864520022414766,1
2016,38,21,5,12,4,2,2,13,59,62,12,24,75,186,100,141,600,62,12,24,75,186,100,141,600,25,0,2,13,5,26,44,115,0,0,0,0,0,1,0,1,2,0,0,0,1,3,19,25,212,219,367,440,508,293,275,2314,706,734,1282,2920,5520,4157,4635,19954,0.09816971713810316,5.172413793103448,0.038461538461538464,0.11596091205211727,0.14082503556187767,-0.037389886349019304,0
2016,39,13,12,26,12,4,3,7,77,53,30,40,79,202,94,199,697,53,30,40,79,202,94,199,697,34,1,2,6,10,24,52,129,0,0,0,0,0,0,1,1,1,0,0,0,0,7,10,18,213,190,349,415,432,262,252,2113,623,604,1170,2595,5095,3785,3967,17839,0.11031518624641834,5.361538461538461,0.05263157894736842,0.11844170403587444,0.09816971713810316,0.011059737778935493,1
2016,40,22,15,21,8,5,2,28,101,61,26,38,75,187,91,196,674,61,26,38,75,187,91,196,674,36,1,1,5,13,18,54,128,0,0,0,0,0,0,1,1,2,0,0,1,0,2,16,21,147,144,230,282,347,179,196,1525,715,631,1131,2644,5759,4149,4648,19677,0.14962962962962964,5.224806201550388,0.045454545454545456,0.07749771318223397,0.11031518624641834,0.035408363201911604,1
2016,41,24,17,14,10,1,1,11,78,73,30,34,59,167,69,133,565,73,30,34,59,167,69,133,565,36,3,4,2,10,15,42,112,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,21,118,98,222,253,290,202,179,1362,540,442,852,2210,3945,3180,3326,14495,0.13780918727915195,5.0,0.0,0.0939569536423841,0.14962962962962964,-0.01028195694145933,0
2016,42,20,10,14,2,1,5,20,72,46,21,23,66,197,105,202,660,46,21,23,66,197,105,202,660,19,3,1,10,14,15,62,124,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,17,159,174,239,259,352,258,200,1641,604,634,988,2135,4496,3384,3897,16138,0.10892586989409984,5.28,0.0,0.10167916227771237,0.13780918727915195,-0.02538502739121039,0
2016,43,4,0,1,4,1,2,16,28,10,1,2,19,46,71,177,326,10,1,2,19,46,71,177,326,2,0,0,1,3,21,43,70,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,14,151,101,176,217,353,212,175,1385,496,489,932,1648,4309,3824,4140,15838,0.0856269113149847,4.591549295774648,0.0,0.0874423890397121,0.10892586989409984,-0.02101038420299469,0
2016,44,1,1,1,0,2,2,15,22,5,1,4,14,74,85,184,367,5,1,4,14,74,85,184,367,0,0,0,2,6,14,57,79,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,11,90,84,127,174,298,200,173,1146,488,407,767,1806,4700,4235,4372,16775,0.059782608695652176,4.5875,0.0,0.06831187410586552,0.0856269113149847,-0.023805878750765456,0
2016,45,17,7,9,10,3,0,10,56,69,22,23,71,162,76,141,564,69,22,23,71,162,76,141,564,36,1,1,5,6,11,44,104,0,0,0,0,0,0,0,0,0,0,0,2,1,5,8,16,111,100,159,271,255,176,170,1242,484,488,832,1744,3135,2705,3372,12760,0.09911504424778761,5.371428571428571,0.0,0.09732779562730194,0.059782608695652176,0.03711368277739959,1
2016,46,0,0,0,0,0,6,16,22,8,1,8,27,85,130,243,502,8,1,8,27,85,130,243,502,1,0,0,0,5,19,63,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,21,152,110,200,267,389,260,252,1630,541,480,875,2083,16047,4243,4483,28752,0.0437375745526839,5.640449438202247,0.0,0.056689736723124544,0.09911504424778761,-0.05038368820891079,0
2016,47,1,1,2,1,3,2,18,28,5,2,5,20,82,123,177,414,5,2,5,20,82,123,177,414,0,0,0,2,5,21,45,73,0,0,0,0,0,2,0,2,0,0,0,0,0,3,7,10,120,110,245,239,402,231,259,1606,593,539,840,1980,5184,3901,4196,17233,0.06746987951807229,5.594594594594595,0.18181818181818182,0.09318788441452942,0.0437375745526839,0.022737808376362592,1
2016,48,0,3,2,2,2,4,9,22,0,3,2,15,42,64,118,244,0,3,2,15,42,64,118,244,0,0,0,1,8,26,74,109,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,106,144,130,150,348,183,211,1272,404,495,636,2018,4609,3595,3685,15442,0.08979591836734693,2.2181818181818183,0.0,0.08236741565757949,0.06746987951807229,0.020914912240291142,1
2016,49,1,0,3,1,0,1,15,21,2,1,4,13,59,84,145,308,2,1,4,13,59,84,145,308,1,0,0,1,7,22,57,88,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,14,84,79,103,165,403,213,235,1282,345,357,520,1583,4348,3191,3574,13918,0.06796116504854369,3.460674157303371,0.0,0.09210431783892521,0.08979591836734693,-0.020035635067815714,0
2016,50,10,4,5,6,3,3,19,50,60,9,19,89,189,111,183,660,60,9,19,89,189,111,183,660,31,2,0,3,13,29,83,161,0,0,0,0,1,1,2,4,1,1,0,0,1,2,16,21,121,105,195,257,448,300,262,1688,617,543,915,2408,5303,3767,4166,17719,0.07564296520423601,4.074074074074074,0.18181818181818182,0.09525959367945824,0.06796116504854369,0.007192958327602811,1
